Complaint ID,Product,Sub-product,Issue,State,ZIP code,Date received,Company,Company response,Timely response?,Consumer disputed?,mes
1185195,Credit card,,Late fee,TX,75704.0,5 days,GE Capital Retail,Closed with explanation,True,,1
1185193,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",AZ,85254.0,0 days,"Caliber Home Loans, Inc",Closed with explanation,True,,1
1185194,Bank account or service,Checking account,Using a debit or ATM card,FL,33139.0,0 days,Wells Fargo,Closed with explanation,True,,1
1185214,Credit reporting,,Incorrect information on credit report,VA,24450.0,0 days,TransUnion,Closed with explanation,True,,1
1185212,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",GA,30016.0,0 days,"The Westmoore Group, LLC",Closed,True,Yes,1
1185199,Credit card,,Identity theft / Fraud / Embezzlement,NY,11375.0,0 days,Discover,Closed with monetary relief,True,,1
1185220,Student loan,Non-federal student loan,Dealing with my lender or servicer,NJ,8081.0,0 days,Navient,Closed with explanation,True,Yes,1
1185219,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",CO,80108.0,0 days,Wells Fargo,Closed with explanation,True,No,1
1185218,Credit reporting,,Unable to get credit report/credit score,FL,32222.0,0 days,TransUnion,Closed with non-monetary relief,True,Yes,1
1185227,Consumer loan,Installment loan,Managing the loan or lease,OH,43551.0,5 days,New York Community Bank,Closed with explanation,True,,1
1184211,Credit card,,Late fee,OR,97448.0,0 days,Amex,Closed with monetary relief,True,,1
1185377,Credit reporting,,Incorrect information on credit report,NY,10031.0,5 days,TransUnion,Closed with explanation,True,Yes,1
1185376,Credit reporting,,Incorrect information on credit report,NY,10031.0,5 days,Equifax,Closed with explanation,True,No,1
1185252,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",VA,22408.0,0 days,Ocwen,Closed with explanation,True,No,1
1185251,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",AL,35404.0,5 days,PHH Mortgage,Closed with explanation,True,,1
1185250,Consumer loan,Installment loan,Problems when you are unable to pay,AL,35236.0,0 days,Citibank,Closed with non-monetary relief,True,No,1
1184207,Credit card,,Late fee,CA,91313.0,5 days,GE Capital Retail,Closed with monetary relief,True,,1
1185249,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",VA,23224.0,5 days,Bank of America,Closed with explanation,True,,1
1185239,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",FL,33445.0,5 days,Nationstar Mortgage,Closed with explanation,True,,1
1185237,Bank account or service,Other bank product/service,Deposits and withdrawals,CA,92707.0,6 days,Bank of America,Closed with explanation,True,,1
1185247,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",CA,92592.0,5 days,Wells Fargo,Closed with explanation,True,,1
1185242,Bank account or service,Checking account,"Account opening, closing, or management",NV,89128.0,0 days,Bank of America,Closed with explanation,True,No,1
1185244,Bank account or service,Checking account,"Making/receiving payments, sending money",NJ,7422.0,5 days,TD Bank,Closed with explanation,True,,1
1185319,Credit reporting,,Incorrect information on credit report,CA,92821.0,5 days,TransUnion,Closed with non-monetary relief,True,,1
1185375,Credit reporting,,Incorrect information on credit report,NY,10031.0,5 days,Experian,Closed with explanation,True,,1
1185271,Credit reporting,,Improper use of my credit report,MA,2184.0,0 days,TransUnion,Closed with explanation,True,Yes,1
1185256,Student loan,Non-federal student loan,Dealing with my lender or servicer,TX,76132.0,6 days,Navient,Closed with explanation,True,,1
1185270,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",NH,3054.0,0 days,Santander Bank US,Closed with explanation,True,,1
1185257,Credit card,,Identity theft / Fraud / Embezzlement,AL,35226.0,5 days,Sterling Jewelers Inc.,Closed,True,Yes,1
1185267,Credit reporting,,Incorrect information on credit report,CA,90254.0,0 days,"FNIS (Fidelity National Information Services, Inc.)",Closed with explanation,True,No,1
1185266,Bank account or service,Checking account,Problems caused by my funds being low,CA,90254.0,0 days,Citibank,Closed with explanation,True,,1
1185258,Credit reporting,,Incorrect information on credit report,CA,95037.0,5 days,Experian,Closed with non-monetary relief,True,Yes,1
1185261,Debt collection,,Cont'd attempts collect debt not owed,NJ,33624.0,1 days,"National Credit Systems,Inc.",Closed with explanation,True,Yes,1
1185259,Credit reporting,,Incorrect information on credit report,KY,40241.0,0 days,Equifax,Closed with non-monetary relief,True,No,1
1185318,Credit reporting,,Incorrect information on credit report,CA,92821.0,44 days,Equifax,Closed with explanation,True,,1
1185291,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",FL,33322.0,0 days,Seterus,Closed with explanation,True,Yes,1
1185284,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",MA,1473.0,6 days,JPMorgan Chase,Closed with explanation,True,,1
1185289,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",IL,62221.0,0 days,HSBC,Closed with explanation,True,,1
1185286,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",MA,1754.0,0 days,Citibank,Closed with explanation,True,,1
1185317,Credit reporting,,Incorrect information on credit report,CA,92821.0,5 days,Experian,Closed with non-monetary relief,True,,1
1185302,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",FL,33177.0,0 days,Ocwen,Closed with explanation,True,,1
1185298,Mortgage,Other mortgage,Credit decision / Underwriting,OR,97086.0,0 days,OneWest Bank,Closed with explanation,True,,1
1185309,Bank account or service,Checking account,Using a debit or ATM card,WA,98001.0,5 days,Bank of America,Closed with explanation,True,,1
1185315,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",AZ,85258.0,5 days,LCS Financial Corporation,Closed with explanation,True,,1
1185314,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",NY,10552.0,5 days,Ocwen,Closed with explanation,True,,1
1185311,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",SC,29464.0,5 days,"Fay Servicing, LLC",Closed with explanation,True,No,1
1185354,Credit reporting,,Incorrect information on credit report,MI,48111.0,0 days,TransUnion,Closed with explanation,True,No,1
1185320,Credit card,,Delinquent account,CA,92192.0,0 days,Capital One,Closed with explanation,True,,1
1185374,Debt collection,Credit card,Cont'd attempts collect debt not owed,NY,10031.0,0 days,Capital One,Closed with explanation,True,,1
1185352,Credit reporting,,Incorrect information on credit report,IL,60013.0,14 days,Experian,Closed with non-monetary relief,True,,1
1185334,Debt collection,,Improper contact or sharing of info,CA,94188.0,0 days,Hunt & Henriques,Closed with explanation,True,Yes,1
1185321,Consumer loan,Vehicle loan,Taking out the loan or lease,IN,47713.0,6 days,"Byrider Franchising, LLC",Closed with explanation,True,Yes,1
1185333,Debt collection,,Cont'd attempts collect debt not owed,CA,94188.0,6 days,"R.A.Rogers, Inc.",Closed with explanation,True,Yes,1
1185329,Money transfers,Domestic (US) money transfer,Other transaction issues,SC,29601.0,6 days,Western Union,Closed with explanation,True,,1
1185351,Credit reporting,,Incorrect information on credit report,IL,60013.0,14 days,Equifax,Closed with explanation,True,,1
1185335,Debt collection,,Disclosure verification of debt,GA,30318.0,0 days,Stellar Recovery Inc.,Closed with explanation,True,Yes,1
1185350,Credit reporting,,Incorrect information on credit report,IL,60013.0,9 days,TransUnion,Closed with explanation,True,,1
1185336,Debt collection,Mortgage,Cont'd attempts collect debt not owed,TX,79762.0,8 days,"ProCollect, Inc",Closed with explanation,True,Yes,1
1185364,Debt collection,Medical,Taking/threatening an illegal action,VA,22728.0,1 days,"AMCOL Systems, Inc.",Closed with explanation,False,,1
1185373,Debt collection,,Cont'd attempts collect debt not owed,NY,10031.0,0 days,Springleaf Finance Corporation,Closed with explanation,True,No,1
1185356,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,AR,72758.0,0 days,"Berlin-Wheeler, Inc. (Kansas)",Closed with explanation,True,,1
1185355,Prepaid card,Mobile wallet,"Managing, opening, or closing account",CA,95076.0,5 days,Google Inc.,Closed,True,No,1
1185365,Credit reporting,,Incorrect information on credit report,NV,89113.0,13 days,Equifax,Closed with explanation,True,,1
1185372,Credit reporting,,Incorrect information on credit report,NY,10031.0,5 days,Equifax,Closed with explanation,True,No,1
1185371,Credit reporting,,Improper use of my credit report,NY,10031.0,5 days,Equifax,Closed with explanation,True,No,1
1185367,Credit reporting,,Incorrect information on credit report,NV,89113.0,13 days,TransUnion,Closed with explanation,True,,1
1185366,Credit reporting,,Incorrect information on credit report,NV,89113.0,13 days,Experian,Closed with explanation,True,,1
1185717,Bank account or service,Checking account,Deposits and withdrawals,IL,60657.0,6 days,TCF National Bank,Closed with explanation,True,No,1
1184226,Consumer loan,Vehicle loan,Problems when you are unable to pay,IL,60507.0,5 days,Exeter Finance Corp,Closed with explanation,True,,1
1185817,Credit card,,Unsolicited issuance of credit card,WA,99301.0,1 days,Barclays,Closed with explanation,True,No,1
1185617,Debt collection,Medical,Cont'd attempts collect debt not owed,TN,37013.0,0 days,North American Credit Services,Closed with explanation,True,No,1
1184121,Consumer loan,Installment loan,Managing the loan or lease,LA,70806.0,0 days,Bank of America,Closed with explanation,True,,1
1184774,Credit reporting,,Incorrect information on credit report,CA,95037.0,19 days,Experian,Closed with non-monetary relief,True,,1
1185614,Credit reporting,,Incorrect information on credit report,IL,60046.0,0 days,Experian,Closed with explanation,True,Yes,1
1184428,Bank account or service,Checking account,"Making/receiving payments, sending money",TN,37221.0,5 days,Bank of America,Closed with explanation,True,,1
1185613,Credit card,,Billing statement,NY,11435.0,5 days,Amex,Closed with monetary relief,True,Yes,1
1185383,Consumer loan,Vehicle lease,Problems when you are unable to pay,OH,45011.0,0 days,Ally Financial Inc.,Closed with explanation,True,,1
1185602,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,FL,32164.0,0 days,"Stephens and Michaels Associates, Inc.",Closed with explanation,True,,1
1185385,Bank account or service,Other bank product/service,Using a debit or ATM card,DC,20009.0,0 days,PNC Bank,Closed with explanation,True,,1
1185600,Credit reporting,,Incorrect information on credit report,MI,48322.0,19 days,TransUnion,Closed with explanation,True,,1
1185642,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",GA,30339.0,29 days,"Richard B. Maner, P. C.",Closed,True,,1
1185619,Bank account or service,Checking account,"Making/receiving payments, sending money",NY,14218.0,42 days,GE Capital Retail,Closed with explanation,True,,1
1185618,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,NV,89291.0,0 days,"I.Q. Data International, Inc.",Closed with explanation,True,,1
1185636,Credit reporting,,Incorrect information on credit report,AR,71657.0,1 days,TransUnion,Closed with explanation,True,No,1
1185624,Bank account or service,Checking account,Using a debit or ATM card,WA,99350.0,1 days,Charles Schwab Bank,Closed with explanation,True,,1
1185675,Debt collection,Medical,Cont'd attempts collect debt not owed,NC,27455.0,1 days,DataMax Corporation,Closed with explanation,True,Yes,1
1185657,Credit reporting,,Incorrect information on credit report,IL,60655.0,6 days,Equifax,Closed with explanation,True,No,1
1185669,Mortgage,FHA mortgage,Settlement process and costs,FL,32218.0,1 days,"Green Tree Servicing, LLC",Closed with explanation,True,,1
1185716,Bank account or service,Checking account,Deposits and withdrawals,WA,98108.0,2 days,Bank of America,Closed with explanation,True,,1
1185706,Mortgage,Other mortgage,Other,CA,90241.0,6 days,Bank of America,Closed with explanation,True,Yes,1
1185715,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",NV,89596.0,5 days,Nationstar Mortgage,Closed with explanation,True,Yes,1
1185705,Mortgage,Other mortgage,Other,CA,90241.0,8 days,Nationstar Mortgage,Closed with explanation,True,Yes,1
1185704,Mortgage,Other mortgage,Other,CA,90241.0,8 days,Nationstar Mortgage,Closed with explanation,True,Yes,1
1185703,Mortgage,Other mortgage,Other,CA,90241.0,6 days,Nationstar Mortgage,Closed with explanation,True,Yes,1
1185694,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,SC,29061.0,1 days,PayPal,Closed with explanation,True,,1
1185714,Credit card,,Billing disputes,FL,33776.0,5 days,JPMorgan Chase,Closed with explanation,True,,1
1185712,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",CT,6606.0,6 days,Ocwen,Untimely response,False,,1
1185707,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",NV,89128.0,6 days,Bank of America,Closed,True,No,1
1185815,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,MI,48219.0,1 days,"Enhanced Recovery Company, LLC",Closed with non-monetary relief,True,No,1
1185780,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,TX,77586.0,1 days,"Ballybunion Enterprises, Inc",Closed with explanation,True,,1
1185745,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",SC,29040.0,6 days,Wells Fargo,Closed with explanation,True,,1
1185744,Credit card,,Credit line increase/decrease,CA,95401.0,6 days,Wells Fargo,Closed with explanation,True,,1
1185740,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",FL,33809.0,0 days,Bank of America,Closed with explanation,True,,1
1185718,Credit card,,Billing disputes,IL,60404.0,5 days,Barclays,Closed with explanation,True,,1
1185747,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",IL,62568.0,6 days,U.S. Bancorp,Closed with monetary relief,True,Yes,1
1185772,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,WV,25404.0,6 days,"EOS Holdings, Inc.",Closed with explanation,True,Yes,1
1185746,Bank account or service,Checking account,Deposits and withdrawals,TX,77015.0,5 days,Regions,Closed with monetary relief,True,Yes,1
1185752,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",CO,80233.0,6 days,Wells Fargo,Closed with explanation,True,,1
1185751,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",FL,33404.0,6 days,Wells Fargo,Closed with explanation,True,,1
1185749,Debt collection,Credit card,False statements or representation,MI,48227.0,6 days,Credit Card Receivables Fund Incorporated,Closed,True,,1
1185748,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",NY,12413.0,6 days,"Green Tree Servicing, LLC",Closed with explanation,True,Yes,1
1185764,Student loan,Non-federal student loan,Can't repay my loan,TX,79245.0,1 days,AES/PHEAA,Closed with explanation,True,,1
1185755,Credit card,,APR or interest rate,HI,96814.0,6 days,JPMorgan Chase,Closed with explanation,True,Yes,1
1185753,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",CA,95677.0,6 days,JPMorgan Chase,Closed with explanation,True,,1
1185762,Credit card,,Advertising and marketing,GA,30813.0,1 days,JPMorgan Chase,Closed with explanation,True,,1
1185760,Bank account or service,Cashing a check without an account,Deposits and withdrawals,FL,33065.0,2 days,Bank of America,Closed,True,,1
1185757,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",HI,96720.0,6 days,Bank of America,Closed with explanation,True,,1
1185812,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",IN,46032.0,1 days,21st Mortgage Corporation,Closed with explanation,True,Yes,1
1185786,Bank account or service,Other bank product/service,"Account opening, closing, or management",CA,92626.0,1 days,Bank of America,Closed with explanation,True,,1
1185810,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",NC,27616.0,1 days,Citibank,Closed with explanation,True,,1
1185783,Debt collection,Credit card,Improper contact or sharing of info,TX,77407.0,6 days,"Premium Asset Services, LLC",Closed with explanation,True,,1
1185781,Credit card,,Delinquent account,CA,91773.0,36 days,Citibank,Closed with monetary relief,True,,1
1185790,Debt collection,,Disclosure verification of debt,CA,91367.0,1 days,Encore Capital Group,Closed with explanation,True,Yes,1
1185809,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",AZ,85746.0,1 days,Fifth Third Bank,Closed with explanation,True,No,1
1185791,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",FL,33018.0,1 days,JPMorgan Chase,Closed with explanation,True,,1
1185807,Debt collection,Credit card,Cont'd attempts collect debt not owed,MI,48429.0,7 days,HSBC,Closed with explanation,True,,1
1185806,Debt collection,Credit card,Cont'd attempts collect debt not owed,MI,48429.0,1 days,"Portfolio Recovery Associates, Inc.",Closed with non-monetary relief,True,Yes,1
1185798,Debt collection,"Other (phone, health club, etc.)",Communication tactics,AZ,85014.0,9 days,"Thunderbird Collection Specialists, Inc.",Closed with explanation,True,,1
1185796,Debt collection,Medical,Communication tactics,NJ,7901.0,1 days,Sentrix Financial Services,Untimely response,False,,1
1185841,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",NM,88101.0,1 days,PNC Bank,Closed with explanation,True,Yes,1
1185850,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",CA,95377.0,1 days,Seterus,Closed with explanation,True,,1
1185840,Credit reporting,,Incorrect information on credit report,GA,31523.0,1 days,TransUnion,Closed with non-monetary relief,True,,1
1185825,Debt collection,,Communication tactics,FL,32808.0,6 days,Penn Credit Corporation,Closed with explanation,True,Yes,1
1185823,Credit reporting,,Incorrect information on credit report,WA,99004.0,6 days,TransUnion,Closed with explanation,True,No,1
1185822,Debt collection,Credit card,Disclosure verification of debt,TX,77018.0,7 days,"Cavalry Investments, LLC",Closed with non-monetary relief,True,,1
1185819,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",NY,11208.0,1 days,Nationstar Mortgage,Closed with explanation,True,No,1
1185821,Debt collection,,Cont'd attempts collect debt not owed,UT,84404.0,33 days,"USA CASH SERVICES MANAGEMENT, INC.",Closed with explanation,True,,1
1185838,Debt collection,,Cont'd attempts collect debt not owed,CA,94954.0,1 days,Servatus Corporation,Closed with explanation,True,Yes,1
1185830,Payday loan,,Payment to acct not credited,OH,44621.0,21 days,CNG Financial Corporation,Closed with explanation,True,,1
1185827,Mortgage,FHA mortgage,"Loan servicing, payments, escrow account",NJ,8234.0,1 days,Nationstar Mortgage,Closed with explanation,True,Yes,1
1185826,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",OH,43616.0,1 days,JPMorgan Chase,Closed with explanation,True,,1
1185836,Credit card,,Delinquent account,CA,92801.0,1 days,GE Capital Retail,Closed with explanation,True,No,1
1185834,Prepaid card,General purpose card,"Managing, opening, or closing account",WA,98332.0,6 days,Citibank,Closed with monetary relief,True,,1
1185832,Consumer loan,Vehicle loan,Managing the loan or lease,VA,22102.0,1 days,TD Bank,Closed with non-monetary relief,True,No,1
1185833,Payday loan,,Can't contact lender,TN,38109.0,8 days,Balanced Healthcare Receivables LLC,Untimely response,False,,1
1185849,Bank account or service,Other bank product/service,"Account opening, closing, or management",TX,77047.0,1 days,BBVA Compass,Closed with monetary relief,True,,1
1185847,Debt collection,"Other (phone, health club, etc.)",Communication tactics,LA,71105.0,1 days,"ProCollect, Inc",Closed with explanation,True,No,1
1185845,Debt collection,Medical,Improper contact or sharing of info,NY,10025.0,1 days,Tenet HealthCare Corporation,Closed with explanation,True,,1
1185844,Credit reporting,,Incorrect information on credit report,CA,94578.0,1 days,Equifax,Closed with explanation,True,No,1
1185843,Credit reporting,,Incorrect information on credit report,IL,60138.0,1 days,Equifax,Closed with explanation,True,Yes,1
1185842,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",VA,20170.0,1 days,PNC Bank,Closed with explanation,True,,1
1185851,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,CA,92587.0,1 days,"CCS Financial Services, Inc.",Closed with explanation,True,,1
1185858,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",FL,32533.0,1 days,Regions,Closed with explanation,True,,1
1185856,Student loan,Non-federal student loan,Getting a loan,MD,20646.0,1 days,Navient,Closed with explanation,True,,1
1185852,Debt collection,"Other (phone, health club, etc.)",Communication tactics,UT,84152.0,1 days,"The CBE Group, Inc.",Closed with explanation,True,Yes,1
1184336,Debt collection,Credit card,Cont'd attempts collect debt not owed,NC,28425.0,0 days,Encore Capital Group,Closed with explanation,True,Yes,1
1184426,Credit reporting,,Incorrect information on credit report,FL,33467.0,43 days,Experian,Closed with explanation,True,,1
1184330,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,WI,54817.0,5 days,AllianceOne Recievables Management,Closed with explanation,True,No,1
1184331,Debt collection,Credit card,Cont'd attempts collect debt not owed,WI,54817.0,1 days,"Northland Group, Inc.",Closed with non-monetary relief,True,,1
1184327,Consumer loan,Installment loan,Managing the loan or lease,IL,60434.0,5 days,Citibank,Closed with explanation,True,,1
1184323,Bank account or service,Checking account,"Making/receiving payments, sending money",MA,1720.0,5 days,TD Bank,Closed with monetary relief,True,Yes,1
1184425,Credit reporting,,Incorrect information on credit report,FL,33467.0,43 days,TransUnion,Closed with explanation,True,,1
1184337,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",PA,19044.0,0 days,"Green Tree Servicing, LLC",Closed with explanation,True,,1
1184424,Credit card,,Credit line increase/decrease,FL,33467.0,6 days,Citibank,Closed with explanation,True,Yes,1
1184423,Bank account or service,Other bank product/service,"Account opening, closing, or management",IL,62702.0,6 days,Ally Financial Inc.,Closed with explanation,True,,1
1184366,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,ND,58102.0,44 days,Advantage Credit Bureau Inc.,Closed with explanation,True,,1
1184365,Debt collection,,Communication tactics,WA,98021.0,2 days,"Sentry Credit, Inc.",Closed with non-monetary relief,False,,1
1184348,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",FL,33981.0,0 days,Seterus,Closed with explanation,True,,1
1184362,Consumer loan,Vehicle loan,Managing the loan or lease,LA,70815.0,9 days,Wells Fargo,Closed with explanation,True,,1
1184364,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,WA,98274.0,0 days,"Skagit Bonded Collectors, LLC",Closed with explanation,True,Yes,1
1184353,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,NY,11201.0,0 days,"Diversified Consultants, Inc.",Closed with explanation,True,Yes,1
1184392,Credit reporting,,Incorrect information on credit report,CA,91001.0,30 days,TransUnion,Closed with explanation,True,,1
1184372,Debt collection,"Other (phone, health club, etc.)",Cont'd attempts collect debt not owed,MO,65653.0,5 days,ROCKPORT FINANCIAL LLC,Closed with explanation,True,No,1
1184422,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",WA,99336.0,5 days,"Green Tree Servicing, LLC",Closed with explanation,True,Yes,1
1184371,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,MO,65653.0,0 days,"Ability Recovery Services, LLC",Closed with explanation,True,No,1
1184369,Debt collection,Credit card,Cont'd attempts collect debt not owed,MO,65653.0,0 days,"CL Holdings, LLC",Closed with monetary relief,True,,1
1184391,Credit reporting,,Incorrect information on credit report,CA,91001.0,30 days,Experian,Closed with explanation,True,,1
1184379,Credit reporting,,Incorrect information on credit report,FL,32811.0,14 days,Equifax,Closed with explanation,True,,1
1184378,Credit reporting,,Incorrect information on credit report,FL,32811.0,14 days,Experian,Closed with explanation,True,,1
1184377,Credit reporting,,Incorrect information on credit report,FL,32811.0,14 days,TransUnion,Closed with explanation,True,,1
1184390,Credit reporting,,Incorrect information on credit report,CA,91001.0,30 days,Equifax,Closed with explanation,True,,1
1184388,Debt collection,Medical,Disclosure verification of debt,MI,39532.0,6 days,"Aargon Agency, Inc.",Closed,True,,1
1184382,Debt collection,Medical,False statements or representation,IL,60102.0,0 days,"Komyatte & Casbon, P.C.",Closed with explanation,True,,1
1184418,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",FL,34982.0,5 days,Wells Fargo,Closed with explanation,True,,1
1184406,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",GA,30314.0,0 days,Ocwen,Closed with explanation,True,Yes,1
1184400,Credit reporting,,Improper use of my credit report,OH,44111.0,5 days,TransUnion,Closed with explanation,True,No,1
1184397,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",CT,6854.0,5 days,Specialized Loan Servicing LLC,Closed,True,Yes,1
1184396,Credit card,,Billing disputes,WY,82009.0,0 days,GE Capital Retail,Closed with explanation,True,Yes,1
1184399,Credit reporting,,Incorrect information on credit report,OH,44111.0,0 days,TransUnion,Closed with explanation,True,No,1
1184398,Credit reporting,,Incorrect information on credit report,OH,44111.0,0 days,Experian,Closed with explanation,True,No,1
1184417,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",NJ,7065.0,5 days,Bank of America,Closed with explanation,True,Yes,1
1184411,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",MD,20748.0,6 days,Citibank,Closed with explanation,True,Yes,1
1184410,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",MD,20748.0,8 days,Ocwen,Closed,True,,1
1184416,Credit card,,Balance transfer fee,NJ,8701.0,5 days,JPMorgan Chase,Closed with explanation,True,Yes,1
1184413,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",WA,99208.0,5 days,Flagstar Bank,Closed with explanation,True,,1
1184415,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",NJ,8610.0,5 days,Wells Fargo,Closed with explanation,True,,1
1184414,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",VT,5859.0,5 days,Nationstar Mortgage,Closed with explanation,True,Yes,1
1184605,Credit reporting,,Incorrect information on credit report,MI,48334.0,16 days,Experian,Closed with non-monetary relief,True,,1
1184503,Debt collection,"Other (phone, health club, etc.)",Improper contact or sharing of info,OK,74115.0,9 days,M.A.R.S. Inc.,Closed with explanation,True,,1
1184119,Consumer loan,Vehicle loan,Managing the loan or lease,TX,75231.0,0 days,Santander Consumer USA,Closed with explanation,True,Yes,1
1184496,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,NJ,7104.0,5 days,Transworld Systems Inc.,Closed with explanation,True,,1
1184452,Credit card,,Identity theft / Fraud / Embezzlement,NY,11040.0,0 days,Bank of America,Closed with explanation,True,,1
1184429,Bank account or service,Other bank product/service,"Making/receiving payments, sending money",NV,89545.0,5 days,Wells Fargo,Closed with explanation,True,,1
1184439,Debt collection,Medical,Improper contact or sharing of info,NY,13815.0,5 days,"Lazarus Financial Group, Inc.",Untimely response,False,,1
1184432,Credit card,,Payoff process,NC,27540.0,5 days,JPMorgan Chase,Closed with explanation,True,Yes,1
1184431,Bank account or service,Checking account,Deposits and withdrawals,OK,74136.0,2 days,JPMorgan Chase,Closed with explanation,False,Yes,1
1184495,Credit card,,Customer service / Customer relations,AR,72011.0,0 days,U.S. Bancorp,Closed with non-monetary relief,True,Yes,1
1184494,Debt collection,,Communication tactics,NJ,8753.0,33 days,"Riexinger & Associates, LLC",Closed with explanation,True,,1
1184465,Credit reporting,,Incorrect information on credit report,OH,44111.0,0 days,Equifax,Closed with explanation,True,No,1
1184471,Credit reporting,,Incorrect information on credit report,FL,34994.0,0 days,Equifax,Closed with explanation,True,Yes,1
1184469,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",WI,53562.0,0 days,Loan Care,Closed with explanation,True,,1
1184604,Bank account or service,Checking account,Using a debit or ATM card,IN,46936.0,2 days,KeyBank NA,Closed with explanation,True,,1
1184525,Credit card,,Late fee,NY,10025.0,0 days,Citibank,Closed with monetary relief,True,No,1
1184552,Debt collection,Credit card,Cont'd attempts collect debt not owed,TN,37692.0,5 days,Citibank,Closed with explanation,True,,1
1184522,Credit reporting,,Incorrect information on credit report,CA,93063.0,5 days,Equifax,Closed with explanation,True,No,1
1184521,Credit reporting,,Incorrect information on credit report,CA,93065.0,0 days,Equifax,Closed with explanation,True,No,1
1184512,Debt collection,"Other (phone, health club, etc.)",Disclosure verification of debt,MS,38663.0,0 days,Alliance Collection Service,Closed with explanation,True,Yes,1
1184514,Credit reporting,,Unable to get credit report/credit score,MI,49696.0,0 days,Experian,Closed with non-monetary relief,True,No,1
1184551,Debt collection,Credit card,Cont'd attempts collect debt not owed,TN,37692.0,5 days,Allied Interstate LLC,Closed with non-monetary relief,True,No,1
